date,CycleTopSignal>0.85,CycleLowSignal<-0.70,MVRV,SOPR,PuellMultiple,ReserveRisk,ConditionSum
20150625T,0,0,0,0,0,0,-0.0600808465010115
20150626T,0,0,0,0,0,0,-0.05257074068838506
20150627T,0,0,0,0,0,0,-0.04599939810233693
20150628T,0,0,0,0,0,0,-0.04024947333954481
20150629T,0,0,0,0,0,0,-0.03521828917210171
20150630T,0,0,0,0,0,0,-0.03081600302558899
20150701T,0,0,0,0,0,0,-0.026964002647390364
20150702T,0,0,0,0,0,0,-0.023593502316466567
20150703T,0,0,0,0,0,0,-0.020644314526908247
20150704T,0,0,0,0,0,0,-0.018063775211044714
20150705T,0,0,0,0,0,0,-0.015805803309664124
20150706T,0,0,0,0,0,0,-0.01383007789595611
20150707T,0,0,0,0,0,0,-0.012101318158961595
20150708T,0,0,0,0,0,0,-0.010588653389091396
20150709T,0,0,0,0,0,0,-0.009265071715454971
20150710T,0,0,0,0,0,0,-0.0081069377510231
20150711T,0,0,0,0,0,0,-0.007093570532145212
20150712T,0,0,0,0,0,0,-0.00620687421562706
20150713T,0,0,0,0,0,0,-0.0054310149386736775
20150714T,0,0,0,0,0,0,-0.004752138071339467
20150715T,0,0,0,0,0,0,-0.004158120812422033
20150716T,0,0,0,0,0,0,-0.0036383557108692786
20150717T,0,0,0,0,0,0,-0.0031835612470106187
20150718T,0,0,0,0,0,0,-0.0027856160911342914
20150719T,0,0,0,0,0,0,-0.0024374140797425044
20150720T,0,0,0,0,0,0,-0.002132737319774691
20150721T,0,0,0,0,0,0,-0.0018661451548028546
20150722T,0,0,0,0,0,0,-0.0016328770104524976
20150723T,0,0,0,0,0,0,-0.0014287673841459354
20150724T,0,0,0,0,0,0,-0.0012501714611276935
20150725T,0,0,0,0,0,0,-0.0010939000284867317
20150726T,0,0,0,0,0,0,-0.0009571625249258902
20150727T,0,0,0,0,0,0,-0.0008375172093101538
20150728T,0,0,0,0,0,0,-0.0007328275581463845
20150729T,0,0,0,0,0,0,-0.0006412241133780865
20150730T,0,0,0,0,0,0,-0.0005610710992058255
20150731T,0,0,0,0,0,0,-0.0004909372118050973
20150801T,0,0,0,0,0,0,-0.00042957006032946017
20150802T,0,0,0,0,0,0,-0.0003758738027882776
20150803T,0,0,0,0,0,0,-0.0003288895774397429
20150804T,0,0,0,0,0,0,-0.000287778380259775
20150805T,0,0,0,0,0,0,-0.00025180608272730307
20150806T,0,0,0,0,0,0,-0.00022033032238639018
20150807T,0,0,0,0,0,0,-0.0001927890320880914
20150808T,0,0,0,0,0,0,-0.00016869040307707997
20150809T,0,0,0,0,0,0,-0.00014760410269244495
20150810T,0,0,0,0,0,0,-0.00012915358985588933
20150811T,0,0,0,0,0,0,-0.00011300939112390316
20150812T,0,0,0,0,0,0,-0.00009888321723341527
20150813T,0,0,0,0,0,0,-0.00008652281507923835
20150814T,0,0,0,0,0,0,-0.00007570746319433354
20150815T,0,0,0,0,0,0,-0.00006624403029504184
20150816T,0,0,0,0,0,0,-0.00005796352650816161
20150817T,0,0,0,0,0,0,-0.000050718085694641404
20150818T,0,0,-1,0,0,0,-0.03129437832498282
20150819T,0,0,0,0,0,0,-0.02738258103435997
20150820T,0,0,0,0,0,0,-0.023959758405064972
20150821T,0,0,0,0,0,0,-0.02096478860443185
20150822T,0,0,0,0,0,0,-0.018344190028877865
20150823T,0,0,0,0,0,0,-0.01605116627526813
20150824T,0,0,-1,0,0,0,-0.04529477049085963
20150825T,0,0,0,0,0,0,-0.03963292417950218
20150826T,0,0,0,0,0,0,-0.0346788086570644
20150827T,0,0,0,0,0,0,-0.03034395757493135
20150828T,0,0,0,0,0,0,-0.026550962878064927
20150829T,0,0,0,0,0,0,-0.02323209251830681
20150830T,0,0,0,0,0,0,-0.02032808095351846
20150831T,0,0,0,0,0,0,-0.01778707083432865
20150901T,0,0,0,0,0,0,-0.015563686980037567
20150902T,0,0,0,0,0,0,-0.013618226107532869
20150903T,0,0,0,0,0,0,-0.01191594784409126
20150904T,0,0,0,0,0,0,-0.010426454363579852
20150905T,0,0,0,0,0,0,-0.009123147568132369
20150906T,0,0,0,0,0,0,-0.007982754122115823
20150907T,0,0,0,0,0,0,-0.006984909856851344
20150908T,0,0,0,0,0,0,-0.006111796124744925
20150909T,0,0,0,0,0,0,-0.00534782160915181
20150910T,0,0,0,0,0,0,-0.004679343908007833
20150911T,0,0,0,0,0,0,-0.004094425919506853
20150912T,0,0,0,0,0,0,-0.0035826226795684962
20150913T,0,0,0,0,0,0,-0.003134794844622434
20150914T,0,0,0,0,0,0,-0.0027429454890446296
20150915T,0,0,0,0,0,0,-0.0024000773029140506
20150916T,0,0,0,0,0,0,-0.002100067640049794
20150917T,0,0,0,0,0,0,-0.0018375591850435698
20150918T,0,0,0,0,0,0,-0.0016078642869131233
20150919T,0,0,0,0,0,0,-0.0014068812510489828
20150920T,0,0,0,0,0,0,-0.00123102109466786
20150921T,0,0,0,0,0,0,-0.0010771434578343774
20150922T,0,0,0,0,0,0,-0.0009425005256050802
20150923T,0,0,0,0,0,0,-0.000824687959904445
20150924T,0,0,0,0,0,0,-0.0007216019649163894
20150925T,0,0,0,0,0,0,-0.0006314017193018407
20150926T,0,0,0,0,0,0,-0.0005524765043891105
20150927T,0,0,0,0,0,0,-0.0004834169413404717
20150928T,0,0,0,0,0,0,-0.00042298982367291267
20150929T,0,0,0,0,0,0,-0.00037011609571379857
20150930T,0,0,0,0,0,0,-0.00032385158374957374
20151001T,0,0,0,0,0,0,-0.000283370135780877
20151002T,0,0,0,0,0,0,-0.00024794886880826736
20151003T,0,0,0,0,0,0,-0.00021695526020723395
20151004T,0,0,0,0,0,0,-0.0001898358526813297
20151005T,0,0,0,0,0,0,-0.00016610637109616347
20151006T,0,0,0,0,0,0,-0.00014534307470914301
20151007T,0,0,0,0,0,0,-0.0001271751903705001
20151008T,0,0,0,0,0,0,-0.00011127829157418759
20151009T,0,0,0,0,0,0,-0.00009736850512741413
20151010T,0,0,0,0,0,0,-0.00008519744198648736
20151011T,0,0,0,0,0,0,-0.00007454776173817643
20151012T,0,0,0,0,0,0,-0.00006522929152090438
20151013T,0,0,0,0,0,0,-0.000057075630080791325
20151014T,0,0,0,0,0,0,-0.0000499411763206924
20151015T,0,0,0,0,0,0,-0.00004369852928060585
20151016T,0,0,0,0,0,0,-0.00003823621312053012
20151017T,0,0,0,0,0,0,-0.00003345668648046385
20151018T,0,0,0,0,0,0,-0.00002927460067040587
20151019T,0,0,0,0,0,0,-0.000025615275586605133
20151020T,0,0,0,0,0,0,-0.00002241336613827949
20151021T,0,0,0,0,0,0,-0.000019611695370994553
20151022T,0,0,0,0,0,0,-0.000017160233449620232
20151023T,0,0,0,0,0,0,-0.000015015204268417703
20151024T,0,0,0,0,0,0,-0.00001313830373486549
20151025T,0,0,0,0,0,0,-0.000011496015768007302
20151026T,0,0,0,0,0,0,-0.000010059013797006389
20151027T,0,0,0,0,0,0,-0.000008801637072380588
20151028T,0,0,0,0,0,0,-0.000007701432438333014
20151029T,0,0,0,0,0,0,-0.000006738753383541388
20151030T,0,0,0,0,0,0,-0.0000058964092105987135
20151031T,0,0,0,0,0,0,-0.000005159358059273874
20151101T,0,0,0,0,0,0,-0.00000451443830186464
20151102T,0,0,0,0,0,0,-0.000003950133514131559
20151103T,0,0,0,0,0,0,-0.0000034563668248651146
20151104T,0,0,0,0,0,0,-0.000003024320971756975
20151105T,0,0,0,0,0,0,-0.000002646280850287353
20151106T,0,0,0,0,0,0,-0.0000023154957440014335
20151107T,0,0,0,0,0,0,-0.000002026058776001254
20151108T,0,0,0,0,0,0,-0.0000017728014290010971
20151109T,0,0,0,0,0,0,-0.0000015512012503759598
20151110T,0,0,0,0,0,0,-0.0000013573010940789647
20151111T,0,0,0,0,0,0,-0.000001187638457319094
20151112T,0,0,0,0,0,0,-0.0000010391836501542071
20151113T,0,0,0,0,0,0,-9.092856938849312e-7
20151114T,0,0,0,0,0,0,-7.956249821493147e-7
20151115T,0,0,0,0,0,0,-6.961718593806503e-7
20151116T,0,0,0,0,0,0,-6.09150376958069e-7
20151117T,0,0,0,0,0,0,-5.330065798383104e-7
20151118T,0,0,0,0,0,0,-4.6638075735852154e-7
20151119T,0,0,0,0,0,0,-4.080831626887063e-7
20151120T,0,0,0,0,0,0,-3.57072767352618e-7
20151121T,0,0,0,0,0,0,-3.1243867143354075e-7
20151122T,0,0,0,0,0,0,-2.733838375043481e-7
20151123T,0,0,0,0,0,0,-2.3921085781630457e-7
20151124T,0,0,0,0,0,0,-2.093095005892665e-7
20151125T,0,0,0,0,0,0,-1.8314581301560817e-7
20151126T,0,0,0,0,0,0,-1.6025258638865716e-7
20151127T,0,0,0,0,0,0,-1.4022101309007498e-7
20151128T,0,0,0,0,0,0,-1.226933864538156e-7
20151129T,0,0,0,0,0,0,-1.0735671314708865e-7
20151130T,0,0,0,0,0,0,-9.393712400370257e-8
20151201T,0,0,0,0,0,0,-8.219498350323975e-8
20151202T,0,0,0,0,0,0,-7.192061056533478e-8
20151203T,0,0,0,0,0,0,-6.293053424466793e-8
20151204T,0,0,0,0,0,0,-5.506421746408444e-8
20151205T,0,0,0,0,0,0,-4.8181190281073875e-8
20151206T,0,0,0,0,0,0,-4.215854149593964e-8
20151207T,0,0,0,0,0,0,-3.688872380894718e-8
20151208T,0,0,0,0,0,0,-3.227763333282878e-8
20151209T,0,0,0,0,0,0,-2.8242929166225177e-8
20151210T,0,0,0,0,0,0,-2.471256302044703e-8
20151211T,0,0,0,0,0,0,-2.162349264289115e-8
20151212T,0,0,0,0,0,0,-1.8920556062529757e-8
20151213T,0,0,0,0,0,0,-1.6555486554713537e-8
20151214T,0,0,0,0,0,0,-1.4486050735374344e-8
20151215T,0,0,0,0,0,0,-1.2675294393452548e-8
20151216T,0,0,0,0,0,0,-1.1090882594270979e-8
20151217T,0,0,0,0,0,0,-9.704522269987106e-9
20151218T,0,0,0,0,0,0,-8.491456986238717e-9
20151219T,0,0,0,0,0,0,-7.430024862958877e-9
20151220T,0,0,0,0,0,0,-6.5012717550890165e-9
20151221T,0,0,0,0,0,0,-5.688612785702889e-9
20151222T,0,0,0,0,0,0,-4.9775361874900275e-9
20151223T,0,0,0,0,0,0,-4.3553441640537734e-9
20151224T,0,0,0,0,0,0,-3.810926143547051e-9
20151225T,0,0,0,0,0,0,-3.33456037560367e-9
20151226T,0,0,0,0,0,0,-2.917740328653211e-9
20151227T,0,0,0,0,0,0,-2.5530227875715596e-9
20151228T,0,0,0,0,0,0,-2.2338949391251143e-9
20151229T,0,0,0,0,0,0,-1.9546580717344747e-9
20151230T,0,0,0,0,0,0,-1.7103258127676654e-9
20151231T,0,0,0,0,0,0,-1.4965350861717071e-9
20160101T,0,0,0,0,0,0,-1.3094682004002436e-9
20160102T,0,0,0,0,0,0,-1.145784675350213e-9
20160103T,0,0,0,0,0,0,-1.0025615909314363e-9
20160104T,0,0,0,0,0,0,-8.772413920650067e-10
20160105T,0,0,0,0,0,0,-7.675862180568808e-10
20160106T,0,0,0,0,0,0,-6.716379407997707e-10
20160107T,0,0,0,0,0,0,-5.876831981997994e-10
20160108T,0,0,0,0,0,0,-5.142227984248243e-10
20160109T,0,0,0,0,0,0,-4.499449486217213e-10
20160110T,0,0,0,0,0,0,-3.937018300440061e-10
20160111T,0,0,0,0,0,0,-3.4448910128850533e-10
20160112T,0,0,0,0,0,0,-3.0142796362744214e-10
20160113T,0,0,0,0,0,0,-2.6374946817401184e-10
20160114T,0,0,0,0,0,0,-2.3078078465226034e-10
20160115T,0,0,0,0,0,0,-2.0193318657072778e-10
20160116T,0,0,0,0,0,0,-1.766915382493868e-10
20160117T,0,0,0,0,0,0,-1.5460509596821345e-10
20160118T,0,0,0,0,0,0,-1.3527945897218675e-10
20160119T,0,0,0,0,0,0,-1.183695266006634e-10
20160120T,0,0,0,0,0,0,-1.0357333577558048e-10
20160121T,0,0,0,0,0,0,-9.062666880363292e-11
20160122T,0,0,0,0,0,0,-7.92983352031788e-11
20160123T,0,0,0,0,0,0,-6.938604330278144e-11
20160124T,0,0,0,0,0,0,-6.071278788993375e-11
20160125T,0,0,0,0,0,0,-5.3123689403692034e-11
20160126T,0,0,0,0,0,0,-4.6483228228230524e-11
20160127T,0,0,0,0,0,0,-4.067282469970171e-11
20160128T,0,0,0,0,0,0,-3.558872161223899e-11
20160129T,0,0,0,0,0,0,-3.1140131410709113e-11
20160130T,0,0,0,0,0,0,-2.7247614984370473e-11
20160131T,0,0,0,0,0,0,-2.3841663111324163e-11
20160201T,0,0,0,0,0,0,-2.0861455222408642e-11
20160202T,0,0,0,0,0,0,-1.8253773319607562e-11
20160203T,0,0,0,0,0,0,-1.5972051654656614e-11
20160204T,0,0,0,0,0,0,-1.3975545197824536e-11
20160205T,0,0,0,0,0,0,-1.2228602048096469e-11
20160206T,0,0,0,0,0,0,-1.070002679208441e-11
20160207T,0,0,0,0,0,0,-9.362523443073858e-12
20160208T,0,0,0,0,0,0,-8.192208012689625e-12
20160209T,0,0,0,0,0,0,-7.168182011103422e-12
20160210T,0,0,0,0,0,0,-6.272159259715493e-12
20160211T,0,0,0,0,0,0,-5.488139352251056e-12
20160212T,0,0,0,0,0,0,-4.802121933219674e-12
20160213T,0,0,0,0,0,0,-4.201856691567215e-12
20160214T,0,0,0,0,0,0,-3.676624605121313e-12
20160215T,0,0,0,0,0,0,-3.2170465294811487e-12
20160216T,0,0,0,0,0,0,-2.814915713296005e-12
20160217T,0,0,0,0,0,0,-2.463051249134004e-12
20160218T,0,0,0,0,0,0,-2.1551698429922534e-12
20160219T,0,0,0,0,0,0,-1.8857736126182214e-12
20160220T,0,0,0,0,0,0,-1.6500519110409438e-12
20160221T,0,0,0,0,0,0,-1.4437954221608257e-12
20160222T,0,0,0,0,0,0,-1.2633209943907224e-12
20160223T,0,0,0,0,0,0,-1.105405870091882e-12
20160224T,0,0,0,0,0,0,-9.672301363303965e-13
20160225T,0,0,0,0,0,0,-8.463263692890969e-13
20160226T,0,0,0,0,0,0,-7.405355731279597e-13
20160227T,0,0,0,0,0,0,-6.479686264869647e-13
20160228T,0,0,0,0,0,0,-5.66972548176094e-13
20160229T,0,0,0,0,0,0,-4.961009796540823e-13
20160301T,0,0,0,0,0,0,-4.3408835719732196e-13
20160302T,0,0,0,0,0,0,-3.7982731254765666e-13
20160303T,0,0,0,0,0,0,-3.323488984791996e-13
20160304T,0,0,0,0,0,0,-2.9080528616929965e-13
20160305T,0,0,0,0,0,0,-2.5445462539813715e-13
20160306T,0,0,0,0,0,0,-2.2264779722337e-13
20160307T,0,0,0,0,0,0,-1.9481682257044872e-13
20160308T,0,0,0,0,0,0,-1.7046471974914263e-13
20160309T,0,0,0,0,0,0,-1.491566297804998e-13
20160310T,0,0,0,0,0,0,-1.305120510579373e-13
20160311T,0,0,0,0,0,0,-1.1419804467569514e-13
20160312T,0,0,0,0,0,0,-9.992328909123325e-14
20160313T,0,0,0,0,0,0,-8.743287795482909e-14
20160314T,0,0,0,0,0,0,-7.650376821047545e-14
20160315T,0,0,0,0,0,0,-6.694079718416601e-14
20160316T,0,0,0,0,0,0,-5.857319753614526e-14
20160317T,0,0,0,0,0,0,-5.12515478441271e-14
20160318T,0,0,0,0,0,0,-4.484510436361121e-14
20160319T,0,0,0,0,0,0,-3.92394663181598e-14
20160320T,0,0,0,0,0,0,-3.4334533028389825e-14
20160321T,0,0,0,0,0,0,-3.004271639984109e-14
20160322T,0,0,0,0,0,0,-2.6287376849860957e-14
20160323T,0,0,0,0,0,0,-2.3001454743628334e-14
20160324T,0,0,0,0,0,0,-2.0126272900674792e-14
20160325T,0,0,0,0,0,0,-1.761048878809044e-14
20160326T,0,0,0,0,0,0,-1.5409177689579135e-14
20160327T,0,0,0,0,0,0,-1.3483030478381743e-14
20160328T,0,0,0,0,0,0,-1.1797651668584024e-14
20160329T,0,0,0,0,0,0,-1.032294521001102e-14
20160330T,0,0,0,0,0,0,-9.032577058759643e-15
20160331T,0,0,0,0,0,0,-7.903504926414687e-15
20160401T,0,0,0,0,0,0,-6.9155668106128505e-15
20160402T,0,0,0,0,0,0,-6.051120959286244e-15
20160403T,0,0,0,0,0,0,-5.2947308393754626e-15
20160404T,0,0,0,0,0,0,-4.6328894844535295e-15
20160405T,0,0,0,0,0,0,-4.053778298896838e-15
20160406T,0,0,0,0,0,0,-3.547056011534733e-15
20160407T,0,0,0,0,0,0,-3.103674010092891e-15
20160408T,0,0,0,0,0,0,-2.7157147588312793e-15
20160409T,0,0,0,0,0,0,-2.3762504139773695e-15
20160410T,0,0,0,0,0,0,-2.079219112230198e-15
20160411T,0,0,0,0,0,0,-1.819316723201423e-15
20160412T,0,0,0,0,0,0,-1.5919021328012452e-15
20160413T,0,0,0,0,0,0,-1.3929143662010894e-15
20160414T,0,0,0,0,0,0,-1.2188000704259531e-15
20160415T,0,0,0,0,0,0,-1.0664500616227088e-15
20160416T,0,0,0,0,0,0,-9.3314380391987e-16
20160417T,0,0,0,0,0,0,-8.165008284298863e-16
20160418T,0,0,0,0,0,0,-7.144382248761504e-16
20160419T,0,0,0,0,0,0,-6.251334467666315e-16
20160420T,0,0,0,0,0,0,-5.469917659208025e-16
20160421T,0,0,0,0,0,0,-4.786177951807022e-16
20160422T,0,0,0,0,0,0,-4.187905707831144e-16
20160423T,0,0,0,0,0,0,-3.6644174943522507e-16
20160424T,0,0,0,0,0,0,-3.2063653075582193e-16
20160425T,0,0,0,0,0,0,-2.8055696441134417e-16
20160426T,0,0,0,0,0,0,-2.4548734385992615e-16
20160427T,0,0,0,0,0,0,-2.1480142587743537e-16
20160428T,0,0,0,0,0,0,-1.8795124764275592e-16
20160429T,0,0,0,0,0,0,-1.6445734168741142e-16
20160430T,0,0,0,0,0,0,-1.43900173976485e-16
20160501T,0,0,0,0,0,0,-1.2591265222942436e-16
20160502T,0,0,0,0,0,0,-1.1017357070074631e-16
20160503T,0,0,0,0,0,0,-9.6401874363153e-17
20160504T,0,0,0,0,0,0,-8.435164006775887e-17
20160505T,0,0,0,0,0,0,-7.380768505928901e-17
20160506T,0,0,0,0,0,0,-6.458172442687788e-17
20160507T,0,0,0,0,0,0,-5.650900887351814e-17
20160508T,0,0,0,0,0,0,-4.944538276432837e-17
20160509T,0,0,0,0,0,0,-4.326470991878732e-17
20160510T,0,0,0,0,0,0,-3.78566211789389e-17
20160511T,0,0,0,0,0,0,-3.312454353157154e-17
20160512T,0,0,0,0,0,0,-2.898397559012509e-17
20160513T,0,0,0,0,0,0,-2.5360978641359454e-17
20160514T,0,0,0,0,0,0,-2.219085631118952e-17
20160515T,0,0,0,0,0,0,-1.9416999272290832e-17
20160516T,0,0,0,0,0,0,-1.6989874363254475e-17
20160517T,0,0,0,0,0,0,-1.4866140067847665e-17
20160518T,0,0,0,0,0,0,-1.3007872559366706e-17
20160519T,0,0,0,0,0,0,-1.1381888489445867e-17
20160520T,0,0,0,0,0,0,-9.959152428265133e-18
20160521T,0,0,0,0,0,0,-8.714258374731992e-18
20160522T,0,0,0,0,0,0,-7.624976077890493e-18
20160523T,0,0,0,0,0,0,-6.671854068154181e-18
20160524T,0,0,0,0,0,0,-5.837872309634908e-18
20160525T,0,0,0,0,0,0,-5.1081382709305444e-18
20160526T,0,0,0,0,0,0,-4.469620987064227e-18
20160527T,0,0,0,0,0,0,-3.910918363681198e-18
20160528T,0,0,0,0,0,0,-3.422053568221048e-18
20160529T,0,0,0,0,0,0,-2.9942968721934164e-18
20160530T,0,0,0,0,0,0,-2.620009763169239e-18
20160531T,0,0,0,0,0,0,-2.292508542773084e-18
20160601T,0,0,0,0,0,0,-2.0059449749264485e-18
20160602T,0,0,0,0,0,0,-1.7552018530606425e-18
20160603T,0,0,0,0,0,0,-1.5358016214280622e-18
20160604T,0,0,0,0,0,0,-1.3438264187495544e-18
20160605T,0,0,0,0,0,0,-1.1758481164058602e-18
20160606T,0,0,0,0,0,0,-1.0288671018551275e-18
20160607T,0,0,0,0,0,0,-9.002587141232364e-19
20160608T,0,0,0,0,0,0,-7.877263748578319e-19
20160609T,0,0,0,0,0,0,-6.892605780006028e-19
20160610T,0,0,0,0,0,0,-6.031030057505274e-19
20160611T,0,0,0,0,0,0,-5.277151300317114e-19
20160612T,0,0,0,0,0,0,-4.617507387777474e-19
20160613T,0,0,0,0,0,0.25,0.031250000000000014
20160614T,0,0,0,0,0,0,0.02734375000000001
20160615T,0,0,0,0,0,0,0.023925781250000007
20160616T,0,0,0,0,0,0.25,0.05218505859375002
20160617T,0,0,0,0,0,0.25,0.07691192626953128
20160618T,0,0,0,0,0,0.25,0.09854793548583987
20160619T,0,0,0,0,0,0.25,0.1174794435501099
20160620T,0,0,0,0,0,0.25,0.13404451310634619
20160621T,0,0,0,0,0,0,0.1172889489680529
20160622T,0,0,0,0,0,0,0.10262783034704628
20160623T,0,0,0,0,0,0,0.08979935155366549
20160624T,0,0,0,0,0,0,0.0785744326094573
20160625T,0,0,0,0,0,0,0.06875262853327513
20160626T,0,0,0,0,0,0,0.06015854996661574
20160627T,0,0,0,0,0,0,0.05263873122078876
20160628T,0,0,0,0,0,0,0.04605888981819017
20160629T,0,0,0,0,0,0,0.040301528590916395
20160630T,0,0,0,0,0,0,0.035263837517051845
20160701T,0,0,0,0,0,0,0.030855857827420362
20160702T,0,0,0,0,0,0,0.026998875598992812
20160703T,0,0,0,0,0,0,0.023624016149118708
20160704T,0,0,0,0,0,0,0.02067101413047887
20160705T,0,0,0,0,0,0,0.018087137364169007
20160706T,0,0,0,0,0,0,0.01582624519364788
20160707T,0,0,0,0,0,0,0.013847964544441897
20160708T,0,0,0,0,0,0,0.01211696897638666
20160709T,0,0,0,0,0,0,0.010602347854338327
20160710T,0,0,0,0,0,0,0.009277054372546036
20160711T,0,0,0,0,0,0,0.00811742257597778
20160712T,0,0,0,0,0,0,0.007102744753980558
20160713T,0,0,0,0,0,0,0.006214901659732988
20160714T,0,0,0,0,0,0,0.005438038952266364
20160715T,0,0,0,0,0,0,0.004758284083233068
20160716T,0,0,0,0,0,0,0.004163498572828934
20160717T,0,0,0,0,0,0,0.0036430612512253174
20160718T,0,0,0,0,0,0,0.0031876785948221522
20160719T,0,0,0,0,0,0,0.002789218770469383
20160720T,0,0,0,0,0,0,0.00244056642416071
20160721T,0,0,0,0,0,0,0.002135495621140621
20160722T,0,0,0,0,0,0,0.0018685586684980434
20160723T,0,0,0,0,0,0,0.0016349888349357878
20160724T,0,0,0,0,0,0,0.0014306152305688144
20160725T,0,0,0,0,0,0,0.0012517883267477126
20160726T,0,0,0,0,0,0,0.0010953147859042484
20160727T,0,0,0,0,0,0,0.0009584004376662173
20160728T,0,0,0,0,0,0,0.00083860038295794
20160729T,0,0,0,0,0,0,0.0007337753350881974
20160730T,0,0,0,0,0,0,0.0006420534182021727
20160731T,0,0,0,0,0,0,0.000561796740926901
20160801T,0,0,0,0,0,0,0.0004915721483110384
20160802T,0,0,0,0,0,0,0.0004301256297721586
20160803T,0,0,0,0,0,0,0.0003763599260506387
20160804T,0,0,0,0,0,0,0.0003293149352943089
20160805T,0,0,0,0,0,0,0.00028815056838252023
20160806T,0,0,0,0,0,0,0.0002521317473347052
20160807T,0,0,0,0,0,0,0.00022061527891786703
20160808T,0,0,0,0,0,0,0.00019303836905313365
20160809T,0,0,0,0,0,0,0.00016890857292149194
20160810T,0,0,0,0,0,0,0.00014779500130630542
20160811T,0,0,0,0,0,0,0.00012932062614301722
20160812T,0,0,0,0,0,0,0.00011315554787514007
20160813T,0,0,0,0,0,0,0.00009901110439074756
20160814T,0,0,0,0,0,0,0.00008663471634190411
20160815T,0,0,0,0,0,0,0.00007580537679916608
20160816T,0,0,0,0,0,0,0.00006632970469927031
20160817T,0,0,0,0,0,0,0.00005803849161186152
20160818T,0,0,0,0,0,0,0.00005078368016037882
20160819T,0,0,0,0,0,0,0.000044435720140331465
20160820T,0,0,0,0,0,0,0.00003888125512279003
20160821T,0,0,0,0,0,0,0.00003402109823244127
20160822T,0,0,0,0,0,0,0.00002976846095338611
20160823T,0,0,0,0,0,0,0.000026047403334212844
20160824T,0,0,0,0,0,0,0.000022791477917436236
20160825T,0,0,0,0,0,0,0.000019942543177756707
20160826T,0,0,0,0,0,0,0.000017449725280537117
20160827T,0,0,0,0,0,0,0.000015268509620469976
20160828T,0,0,0,0,0,0,0.00001335994591791123
20160829T,0,0,0,0,0,0,0.000011689952678172325
20160830T,0,0,0,0,0,0,0.000010228708593400784
20160831T,0,0,0,0,0,0,0.000008950120019225685
20160901T,0,0,0,0,0,0,0.000007831355016822474
20160902T,0,0,0,0,0,0,0.000006852435639719665
20160903T,0,0,0,0,0,0,0.000005995881184754706
20160904T,0,0,0,0,0,0,0.000005246396036660368
20160905T,0,0,0,0,0,0,0.000004590596532077821
20160906T,0,0,0,0,0,0,0.000004016771965568093
20160907T,0,0,0,0,0,0,0.0000035146754698720817
20160908T,0,0,0,0,0,0,0.0000030753410361380712
20160909T,0,0,0,0,0,0,0.0000026909234066208124
20160910T,0,0,0,0,0,0,0.0000023545579807932107
20160911T,0,0,0,0,0,0,0.0000020602382331940594
20160912T,0,0,0,0,0,0,0.0000018027084540448018
20160913T,0,0,0,0,0,0,0.0000015773698972892013
20160914T,0,0,0,0,0,0,0.000001380198660128051
20160915T,0,0,0,0,0,0,0.0000012076738276120445
20160916T,0,0,0,0,0,0,0.0000010567145991605389
20160917T,0,0,0,0,0,0,9.246252742654715e-7
20160918T,0,0,0,0,0,0,8.090471149822874e-7
20160919T,0,0,0,0,0,0,7.079162256095014e-7
20160920T,0,0,0,0,0,0,6.194266974083137e-7
20160921T,0,0,0,0,0,0,5.419983602322745e-7
20160922T,0,0,0,0,0,0,4.7424856520324014e-7
20160923T,0,0,0,0,0,0,4.149674945528351e-7
20160924T,0,0,0,0,0,0,3.6309655773373066e-7
20160925T,0,0,0,0,0,0,3.1770948801701435e-7
20160926T,0,0,0,0,0,0,2.779958020148875e-7
20160927T,0,0,0,0,0,0,2.432463267630265e-7
20160928T,0,0,0,0,0,0,2.128405359176482e-7
20160929T,0,0,0,0,0,0,1.8623546892794217e-7
20160930T,0,0,0,0,0,0,1.629560353119494e-7
20161001T,0,0,0,0,0,0,1.4258653089795572e-7
20161002T,0,0,0,0,0,0,1.2476321453571123e-7
20161003T,0,0,0,0,0,0,1.0916781271874733e-7
20161004T,0,0,0,0,0,0,9.55218361289039e-8
20161005T,0,0,0,0,0,0,8.358160661279091e-8
20161006T,0,0,0,0,0,0,7.313390578619204e-8
20161007T,0,0,0,0,0,0,6.399216756291802e-8
20161008T,0,0,0,0,0,0,5.599314661755327e-8
20161009T,0,0,0,0,0,0,4.899400329035911e-8
20161010T,0,0,0,0,0,0,4.286975287906422e-8
20161011T,0,0,0,0,0,0,3.7511033769181194e-8
20161012T,0,0,0,0,0,0,3.2822154548033543e-8
20161013T,0,0,0,0,0,0,2.871938522952935e-8
20161014T,0,0,0,0,0,0,2.512946207583818e-8
20161015T,0,0,0,0,0,0,2.1988279316358406e-8
20161016T,0,0,0,0,0,0,1.9239744401813607e-8
20161017T,0,0,0,0,0,0,1.6834776351586905e-8
20161018T,0,0,0,0,0,0,1.4730429307638541e-8
20161019T,0,0,0,0,0,0,1.2889125644183723e-8
20161020T,0,0,0,0,0,0,1.1277984938660756e-8
20161021T,0,0,0,0,0,0,9.868236821328161e-9
20161022T,0,0,0,0,0,0,8.63470721866214e-9
20161023T,0,0,0,0,0,0,7.555368816329371e-9
20161024T,0,0,0,0,0,0,6.6109477142881996e-9
20161025T,0,0,0,0,0,0,5.784579250002174e-9
20161026T,0,0,0,0,0,0,5.061506843751902e-9
20161027T,0,0,0,0,0,0,4.428818488282913e-9
